,content,label
10741,너무 편합니다,1
15101,쉽게 간편하게 해주셈,1
10592,좋아용,1
5312,넘 편하게 쓰고 있어요,1
4667,지문인식이 갑자기 안 되네요^^,0
17507,원조경,1
14585,열받아,0
7757,굿잡!!!^^,1
8679,굳~~,1
1619,도대체 계좌찾기를 몇번째하는지.. 앱다시깔기를...인증을...대체 몇번째하는지.. 있는계좌가 왜안나오고. 있는체크카드가 왜 안뜨냐구요.진짜 미치겠네..하라는대로해도 다시 그대로...어쩌라는건가요.네?,0
4908,카카오뱅크가 중소기업들에게 소소한혜택을주어 기업과거래해서 월급통장으로 썻으면좋겠다ㅜㅜ우리회사는 국민은행인데 개 불편하다 카뱅은 너무~편해,1
9601,굿굿,1
16283,Wow,1
11099,긋 긋,1
16348,카카오의 서비스는 항상 기대 이상이었습니다. 카카오 banking service는 그 이상을 보여줄 것이라 확신합니다.,1
17313,굿,1
5035,업댓 설치 너무 느려요,0
14584,좋습니다.,1
1194,우선 은행에 갈필요가 없고 언제 어디서나 간편하게 은행업무를 볼수 있어서 편리해서 좋습니다.,1
13222,디지털 화폐 개혁을 위해 필요한 것,1
9099,굿,1
6830,만족만족만족만족,1
17515,Very good,1
12629,재설치했더니 신분증 인증 하라고 하는데.. 민증 면허증 다 갖다대도 인식은 하는데 인증 실패가 되네요. 문의했더니 자연광이 어쩌구 반사광이 어쩌구.. 그걸 몰랐으면 처음부터 계좌도 못 만들었겠죠? 앱이 인식을 못하면 아예 접속자체가 불가능하고 대체할수있는 방법도 없다고..ㅎㅎ.. 묶여있는 제 계좌 어떻게 하나요.. 애초에 재촬영 없이 주민번호까지 인식되서 나왔음 다음으로 넘어가야 정상이지 왜자꾸 오류가 뜨는지 궁금하네요!^^^^^ 며칠째 매일 다섯번씩 각각 다른 환경에서 시도하고 있는데 응안돼~,0
13105,자꾸 개인정보데이터가 없어져요. 일이주정도 앱에 로그인안하면 매번 재인증을 해야하네요 너무 짜증납니다.,0
2197,"편리,매우매우 편리함",1
5992,쓰레기어플 다시는안한다,0
6856,다른 은행들 분발해야..,1
5736,간편해서 좋아요,1
11497,좋으네요,1
2219,다~~~~~좋으나 카카오페이랑 연결해줬음 좋겠어요^^;; 내카카오페이에 보낼수 있게ㅋㅋ,0
13268,편리하고 넘좋아요,1
14527,앱 안정화도 안해놓고 출시만하면 다냐? 어이가없네...ㅡㅡ,0
10644,편함,1
7883,메갈 페미뱅크 컷,0
8163,굿,1
8656,감사합니다.,1
8754,굿,1
17028,기다렸어요 카카오뱅,1
6466,만12세부터 미니 만들게 해주세요!,0
13493,업데이트하라고해서 누르려고하는데 안눌려요ㅜㅜ,1
2616,정말 간편하고 사용하기 편리한 은행이네여,1
897,얼마 썼는지 보통 앱 알림 표시가 나왔는데 최근에 알림 표시가 안뜹니다.,0
9839,좋아요,1
11206,좋아요,1
6386,완전편리함,1
13432,사용 편라함,1
10331,만족,1
4619,법정대리인 인증 받아서 만 14세 미만도 계좌 개설 가능하게 해주시면 안 되나요,0
16624,실명확인이 오류먼저 나는데 제 개인정보는 다 맞고요.. 어떻게해야 해결 가능한가요?,0
7226,돈이 된는 은행입니다!,1
8580,굿~♡,1
8730,굿,1
9738,좋아요,1
13810,신분증 확인이 안돼요,1
15594,아니 자꾸 팅기는 현상때문에 앱실행자체가 안되요...어떻게 이용하라는건가요,0
15666,최고입니다 기존 콧대세우던은행들 다 망해버려라,1
7385,편리함의 끝판왕,1
16379,승인이  계속 안되네여  그래서 싫음 말구 걍  지웠네여,0
10914,조음,1
14243,머리속에 든거없는 급식들아 니들는 어딜가도 혼자 통장 못만들어; 여기서 찡찡대지마 댓글보기 역겹다진짜 그리고 뭔 자기 명의가 어디서 통장을만들어줘 ㅋㅋㅋㅋㅋㅋㅋ 대포통장 공장이냐? 헛소리좀 하지말고 엄마손잡고 은행가라^^ 어차피 니들 부모님한테 하루하루 만원가지고 다니는데 도대체 무슨 통장이필요하단거야,1
2023,빠르고 정확하고 편하네요,1
12549,너무 너무 편리하게 사용하고 있어요,1
6620,기존은행의 틀을 깬 이런은행 또 없습니다,1
6338,너무편해요,1
5890,너무 좋내요,1
12968,노트8에서 신분증 자동촬영이 안되네요. 핸드폰 바꿔서 다시 설치한건데 빨리 확인 좀,0
15584,한 10번은 도전했는데 계좌개설 실패.. 지문등록되었다가 중간에 실패해서 다시 개설하기 하니.. 앱초기화하고 다시하라고..ㅡㅡ,0
13848,은행 이용이 편해져서 너무 좋다. 알람이 바로바로 뜨는 것도 너무 좋고 세이프금고 사용으로 잔고확인 안하고 마구 긁어버릇 하는 거 고쳐져서 만족스럽다. 다만 금융사고 날까봐 그게 걱정이야.,1
1374,편리하고 사용자입장을 잘 이해하는 앱! 좋아요.,1
4052,수수료 무료 최고입니당,1
3486,늘 사용하는 편리한 앱,1
16135,약간 실망,0
5690,생각보다 유용성이 많음,1
7930,설치가안되요,1
5415,편하고 좋아요,1
13238,편하고 이자도괜찮고 매력적,1
2707,일반 은행보단 사용 훨 편리함 수수료 없어 굿!,1
15698,너무나고마운앱이에요ㅜㅜ,1
5732,사용하기 편해요~,1
15948,안되네요 시스템 안정화가..필요할듯합니다.,0
7132,편리해요,1
10785,굳,0
1156,캐시백 알람 좀 적당히.......생색 오지게 냄,0
12839,전 너무너무  편하게  잘 이용하고있어요.대만족,1
17021,참좋아요,1
2991,카드 비밀번호 어떻게 바꾸란거죠?[카카오뱅크 모바일앱 > 전체메뉴 > 내 mini카드 > 관리 > 카드 비밀번호 변경] 관리에 드가도 카드 비밀번호 변경이 없는데요?,0
13007,한번씩 앱이 걸려 바쁠때 난감합니다 지금도 두시간째 업데이트 하라고 하고 안되고 다른업무도 못봐요,0
11799,굳,1
1336,필요에의해 쌀게되었는데 치명적인 버그 많네요. 통장만들때 국민은행으로 인증하려니까 국민은행앱이랑 같이 망가지게만듬 다지우고 다시깔아야 둘다작동,0
16527,몇일동안안들어가면계속기기변경해야되고민증찍어야되고귀찮고짜증나여,0
7760,편리해요,1
15610,리뷰보고 걱정했는데 저는 아주 잘되네요.. 초기 서버폭주였나 봅니다..,1
13315,홍체인식도 지원 부탁드립니다. 노트8은 지문인식이 뒷면에 있어서 지문인식 사용이 불편해요.,1
7736,카카오뱅크 싸랑해욧,1
4715,잘사용하고잇 습니다,1
17595,안녕,1
4067,이전에 사용한거 안쓴다니까 계속 인증하라하네 누가 생각해낸거냐 이거 계획한사람 진심으로 차에 치여라,0
9319,굿,1
1820,정말 최고의 은행입니다. 주변에도 강추하고있어요. 그니까 수수료는 쭉 면제로 해주세요~~~^^♡,1
1835,추가 본인확인을 하기위해 다른은행계좌로 소액을 보내라 하는데 예금주가 확인되지 않아서 못보낸다는데 무슨경우인가요... 이용하지 말란건가요?,0
7884,페미 묻은 카뱅 안씁니다 ㅅㄱ~,0
3022,이자도 저렴하고 너무 편리해요,1
16511,청소년도 가능하게 해주세요ㅜ,1
9734,굳,1
6769,이체가 간편해요!!,1
3159,기기변경이 불편합니다,0
5846,환불된 돈은 왜 다시 입금 안되는가요,0
3676,편하고 다 좋은데 카카오 페이하고 연동 왜 안 되는건지,1
2827,사용하다보니 간편 편리하네요,1
15580,은행안가고 모든업무 가능하니까 넘 좋네요ㅋ,1
11568,좋음,1
4310,아니 가입한 적도 없는데 이미 존재하는 사용자라 그러면 어쩝니까..나도모르는 내가 있는건가??,0
10659,좋아여,1
2571,간단한이체 편하고 좋아용,1
10144,굿,1
2120,외국에서도 사용하기 넘 좋아요 😀,1
11010,좋아요,1
13588,핸드폰 변경해서 새 핸드폰으로 본인인증하려고 하는데 자꾸 에러가 뜬다...s20009 에러인데...상담 전화는 아무리 기다려도 대기자수 많다고 받지를 않고. 카톡 상담은 답변도 없고...은행어플이 이래서야....,0
1795,수수료도없고 편ㄹㅣ해서 좋아요~,1
6141,편함 카드이쁨,1
16340,아니 안드로이드4.3이하 는 안되게 할수도 있지  요즘 다6.0아님7.0쓰는데 그게 불만인게 이해 안되네,1
17040,ㅣ디다다,1
10325,좋아요,1
16084,뭡니까 이건 네이버실검보고 해봤더니? 팅기네?,0
11279,쓰기 편합니다,1
7123,편해요 땡큐,1
8110,좋아요,1
5825,쓰레기 앱 계좌 만들지도 않았는데 단기계좌걸림 채팅봇 상담사는 앵무새 데려다 논거같고 말이 안통함 이게 1금융이지,0
3252,"로그아웃 버튼 보이게 해주세요,,매번 찾느라 헤매네요",1
5185,메갈기업이 만든 어플이라 바로지움 왜 티를 못내서들 안달이냐,0
14251,너무 편리하고 좋습니다. 다만 아주 기본적인 자주이체하는계좌를 등록 할 수 있으면 좋겠네요,1
4921,말이 필요없어요~은행을 폰에 넣고 다니는 기분이에요~ㅎ,1
12478,핸드폰 카메라 렌즈가 깨져서 신분증 촬영이 불가한데 다른방법은 없나요,1
13297,정말 편리함,1
10205,좋아요,1
16226,깔끔,1
1680,본인인증 하려고 하는데 신분증 사진 촬영이 먹통임. 수동이라도 입력하게 해주든가. 말만 대기업이지 수준는 중소기업급.,0
552,일주일동안 신분증 촬영만 했는데 그 어떤 방법으로 찍히지가 않네요 사람 심신을 지치게만 만드는 인증방법입니다...신분증 촬영 좀 잘 되게 해주셨음 좋겠네요...새폰으로 바꾸고 인증 안되서 너무 힘듭니다,0
17500,원조경,1
9037,좋아요,1
14072,솔직히 대출이건 뭐건 누를 때 서버 확인 안하고 그냥 멋대로 사람 많다고 오류 뿜는듯ㅋㅋㅋ,0
10596,편합니다,1
14974,s5인데 폰은 지문잠금기능이 되는데 카뱅은 지문을 쓸수없네요..소프트웨어는 최신으로 업뎃되어있습니다만....,1
16005,오류겁나나네 꺼져,0
10062,참 좋습니다.,1
17525,돈빌려줘,1
4054,진짜 신분증 확인하는거 완전짜증납니다,0
10692,굿,1
1998,편하고 후후료도 거의무료 너무좋으네요,1
1108,"너무 편리함. 그리고, 수수료면제가 가장 큰 장점! 감사합니당.",1
5906,편리하군요,1
13381,이체시 동부증권은없네요? 개선해주세요ㅜㅜ,1
13741,다른 은행어플처럼 자주쓰는계좌 등록도되고 또 불러와서 이체도 됐음 좋겠네요,1
15393,앵간하네 공지나 띄어라 서버 어마어마하게 약하네,0
3640,왼쪽 손가락을 꼭 그딴식으 들고 있어야 하나요? 수정 해 주세요,0
15675,준비 많이 했다더니.. 계속 에러..  금융앱을 이렇게 만들어 놓으면 불안해서 쓰겠습니까?,0
6989,한마디로평가한다면..맘이안정됐어요,1
11080,카카오방,1
2173,홈쇼핑 옥션 공공요금 지자체 정부사이트등.. 카드결제할때 왜 카카오카드만 빠져 있나요?? 너무 불편해요 속히 개선이 시급,1
13041,정말  편하네요!!^^ 근데 모든은행 ATM기기 입금 수수료 없는건가요?,1
14674,연결이 전혀 안됩니다. 수십번 고객센터와 연결을 시도했는데 다 실패. 성질버립니다,0
1759,"사용하고 있는데 송금 편하고, 계좌 개설 쉽네요. 좋아요",1
16703,저 만17세인데 왜 신청이 안되는거죠??만 17세이상부터 신청할수있다면서요..^^이상의 뜻을 모르시는건 아니겠죠??ㅎㅎ,0
9361,잘 쓰고 있습니다. 좋은 하루 보내세요.~,1
13658,●통장사본 보내주는 기능추가요~  종이통장처럼 복사본을 보내달라고 하는 곳도 있으니 문자든 톡이든 팩스 등 상대방에게 보낼 수 있는 기능이 있었으면 합니다. 출력해서 제출해야 하는 곳도 아직 많습니다. 그래야 카뱅을 몰랐던 사람도 카뱅에 돈을 편리하게 입금하다는걸 알게 될것 같은데요 통장 디자인 멋지게 만들어 졌으면 합니다.,1
16028,우와 멋져!,0
3690,사용이 편해서 정말 좋습니다 ㅋ,1
7168,좋아요오오오오 편해요오오오,1
2791,오류떠요! 결제도못하고 이게뭔가요!! 돈 전부 카뱅으로 옮겨놨는데,0
17375,좋아요,1
13422,좋아요,1
11054,좋네요,1
5720,간편해서 좋아요,1
9918,굳,1
12796,폰이g3스크린 인데 자꼬 일시적인 문제라고 나오네요,0
2885,앱.안에 자사 광고상품 광고가 심각함,0
13851,실행오류가 심하다. 에러코드 null이라고 뜨고 상담톡도 안된다. 삭제했다가 다시 설치하면 되긴하는데 며칠후면 또 안된다. 루팅한적도 없고 문제될만한 어플도 없는데 왜 자꾸 오류가 뜨는지 모르겠다.,0
11489,좋아요,0
12684,로그인 안됨.... 에러라면서 전화도 톡도 모두안됨 어쩌란건지,0
5868,멈춘다.충돌인가.사용못하고 있다,0
10664,"은행은 진짜 잘 만들어놓고, 쓰레기같은 국민카드망을 사용해서 체크카드는 쓰레기이며 상담사 수준 역시 쓰레기! 1년 지났다고 초심을 잃어버린것 같아서 원래 주거래 은행으로 돌아가야 하나 생각이 들정도임.",0
2757,안전하지 않다고 실행이 안되는데... 어떻게 하죠,0
8143,굿초이스,1
6497,정말편해요,1
10130,편함,1
6582,좋아요. 매우,1
7902,편해서조아요,1
14882,이용히려고 설치했는데 이용하기도 전에 그냥 별 하나 줍니다. 도대체 왜 v3인 겁니까?,0
537,카카오뱅크 혜택도 많고 타사 카드보다 좋은거 같네요,1
5341,정말 카뱅 맘에들어요. 강추,1
9466,사용편함,1
4348,아니진짜용돈요청이어디른지모르겠잔아요,0
10814,굿,1
2626,민증사진을찍으란거야말란거야? 아진짜빡치네제대로좀만듭시다,0
6267,한눈에 내 신용을 알수있어 좋아요.,1
12632,어플을 들어갈 수가 없네요. 카드결제는 되는거 같은데 이거 뭐 잔액을 확인할 수가 없네요. 통장이 있는것도 아니고 어플 사용 안정성에 신경을 좀 쓰시길 바랍니다.,0
1439,"이체수수료도 없고, 간편해서 너무 편리합니다^^",1
15449,앗!문제가발생했어요 잠시후 다시 시도해 주세요,0
14715,뭐가돼야 평가를 하든말든하지 되는게 없네; 짜증남,0
17634,👍,1
440,가끔 일시적 오류가 발생했다고 뜨는 경우가 자주 생겨요 문의를 해보니 앱을 삭제하고 다시 깔아야한다는데 이번으로 10번째 그렇게 반복하고있는거같아요 갤럭시 노트10인데.. 문제가 어디서 나오는건지 모르겠네요,0
3450,본인확인 절차 다 해결했는데 왜 자꾸 다시 원점으로 돌아가는거죠 ... ?,0
11632,좋아요,1
11043,좋아요,1
7228,현재 카카오뱅크 성차별 손모양 해명해주십시오.,0
17081,아주 좋아요,1
719,좋은데 비번 3번 제 실수로 틀렸는데 비번을 바꾸래서 바꿨는데 이제 비번을 쳤는데 비번이 3번틀려서 이제 못한다네요 ㅎㅎ 이거 진짜 제발 고쳐줘요 비번바꾸면 3번 이거 초기화되는걸로,1
